ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,pre_close,change,pct_chg,amplitude,turnover_rate,price_type,source,adj_factor,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
000425.SZ,徐工机械,工程机械,2019-03-28,3.146,3.086,3.166,3.076,535028.71,228538.282,3.176,-0.0900000000000003,-2.833753148614615,2.833753148614605,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.18,3.138,1,HOLD,1,HOLD,-0.02833753148614615,-0.02833753148614615,0.0,0.0,-0.02833753148614615,130916.11144391011,149370.7647628267,-0.09924109748978427,5,15
000425.SZ,徐工机械,工程机械,2019-03-29,3.086,3.246,3.276,3.056,1309691.19,570310.424,3.086,0.1600000000000001,5.184705119896305,7.1289695398574136,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.1599999999999997,3.168,0,SELL,1,HOLD,0.051847051198963046,0.051847051198963046,0.0,0.0,0.051847051198963046,137703.72577671165,157115.19845111325,-0.052539404553415436,5,15
000425.SZ,徐工机械,工程机械,2019-04-01,3.306,3.356,3.436,3.296,1292814.96,580846.405,3.246,0.1099999999999998,3.3887861983980194,4.31300061614295,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.19,3.1919999999999997,0,HOLD,0,SELL,0.033887861983980194,0.0,1.0,0.001,-0.001,137566.02205093496,162439.49661181023,-0.05348686514886192,5,15
000425.SZ,徐工机械,工程机械,2019-04-02,3.476,3.336,3.486,3.326,1082517.3,489553.935,3.356,-0.02,-0.5959475566150174,4.767580452920147,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.2399999999999998,3.2153333333333336,1,BUY,0,HOLD,-0.005959475566150174,-0.0,0.0,0.0,-0.0,137566.02205093496,161471.44240077442,-0.05348686514886192,5,15
000425.SZ,徐工机械,工程机械,2019-04-03,3.346,3.416,3.426,3.306,1207350.16,547642.632,3.336,0.08,2.398081534772189,3.5971223021582768,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.2879999999999994,3.25,1,HOLD,1,BUY,0.023980815347721895,0.023980815347721895,1.0,0.001,0.022980815347721895,140727.4014018081,165343.65924491768,-0.03173522157265474,5,15
000425.SZ,徐工机械,工程机械,2019-04-04,3.446,3.566,3.586,3.436,1814630.54,849406.205,3.416,0.1499999999999999,4.391100702576112,4.39110070257611,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.3840000000000003,3.2933333333333334,1,HOLD,1,HOLD,0.04391100702576112,0.04391100702576112,0.0,0.0,0.04391100702576112,146906.88331348,172604.06582768634,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-04-08,3.736,3.676,3.756,3.556,2077316.25,998632.731,3.566,0.1100000000000003,3.084688726864848,5.608524957936056,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.47,3.330666666666666,1,HOLD,1,HOLD,0.030846887268648482,0.030846887268648482,0.0,0.0,0.030846887268648482,151438.5033820394,177928.36398838335,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-04-09,3.676,3.716,3.746,3.606,1346117.97,652205.404,3.676,0.04,1.088139281828071,3.808487486398262,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.5420000000000003,3.35,1,HOLD,1,HOLD,0.01088139281828071,0.01088139281828071,0.0,0.0,0.01088139281828071,153086.3652251519,179864.47241045497,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-04-10,3.666,3.946,4.026,3.646,2111484.35,1062629.586,3.716,0.2299999999999999,6.189451022604953,10.226049515608178,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.664,3.3906666666666667,1,HOLD,1,HOLD,0.061894510226049526,0.061894510226049526,0.0,0.0,0.061894510226049526,162561.57082304882,190997.09583736688,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-04-11,3.916,3.806,4.086,3.796,2659792.62,1358683.493,3.946,-0.1400000000000001,-3.547896604156109,7.349214394323377,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.742,3.42,1,HOLD,1,HOLD,-0.03547896604156109,-0.03547896604156109,0.0,0.0,-0.03547896604156109,156794.05437215505,184220.71636011614,-0.03547896604156109,5,15
000425.SZ,徐工机械,工程机械,2019-04-12,3.776,3.966,3.976,3.776,1864466.89,940704.949,3.806,0.1600000000000001,4.203888596952177,5.25486074619023,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.822,3.462,1,HOLD,1,HOLD,0.042038885969521766,0.042038885969521766,0.0,0.0,0.042038885969521766,163385.50174460508,191965.1500484027,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-04-15,4.126,3.786,4.206,3.766,2333927.17,1195859.925,3.966,-0.1800000000000001,-4.53857791225416,11.094301563287958,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.844,3.491333333333334,1,HOLD,1,HOLD,-0.0453857791225416,-0.0453857791225416,0.0,0.0,-0.0453857791225416,155970.1234505988,183252.66214908034,-0.0453857791225416,5,15
000425.SZ,徐工机械,工程机械,2019-04-16,3.776,3.906,3.916,3.756,1334413.24,668754.566,3.786,0.1200000000000001,3.1695721077654504,4.226096143687273,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.882,3.538,1,HOLD,1,HOLD,0.031695721077654504,0.031695721077654504,0.0,0.0,0.031695721077654504,160913.70897993632,189060.98741529524,-0.015128593040847238,5,15
000425.SZ,徐工机械,工程机械,2019-04-17,3.936,3.916,3.966,3.876,977562.0,495288.612,3.906,0.0099999999999997,0.2560163850486407,2.304147465437796,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.876,3.5933333333333333,1,HOLD,1,HOLD,0.0025601638504864077,0.0025601638504864077,0.0,0.0,0.0025601638504864077,161325.67444071444,189545.01452081316,-0.01260716086737268,5,15
